^Annotation
!Annotation_date = 05/20/2005 09:49:12
!Annotation_platform = GPL271
!Annotation_platform_title =LC-17
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
18177				oy65c05.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:1670696 3' similar to TR:O09043 O09043 KIDNEY-DERIVED ASPARTIC PROTEASE-LIKE PROTEIN ;contains element MER25 repetitive element ;, mRNA sequence		3405405	AI076227		IMAGE:1670696				
18178		Hs.175551	Single stranded DNA binding protein 3			3400612	AI073968	SSBP3	IMAGE:1670776				
18179		Hs.356216	Family with sequence similarity 46, member C			3423990	AI085567	FAM46C	IMAGE:1670957				
18180		Hs.431498	Forkhead box P1			3400450	AI073806	FOXP1	IMAGE:1671092				
18181		Hs.367639	Hypothetical protein FLJ20032			3422480	AI084057	FLJ20032	IMAGE:1671339				
18182		Hs.144114	Calcium/calmodulin-dependent protein kinase (CaM kinase) II delta			3245333	AI028024	CAMK2D	IMAGE:1671445				
18183		Hs.159130	V-raf-1 murine leukemia viral oncogene homolog 1			3245804	AI028495	RAF1	IMAGE:1671563				
18184				oy74f06.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:1671587 3' similar to TR:Q99537 Q99537 BRCA1, RHO7 AND VATI GENES, COMPLETE CDS, AND IPF35 ;, mRNA sequence		3246533	AI027834		IMAGE:1671587				
18185				oc22e04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1350462 3' similar to contains Alu repetitive element;contains element PTR5 repetitive element ;, mRNA sequence		2875118	AA806368		IMAGE:1350462				
18186		Hs.73037	Cannabinoid receptor 2 (macrophage)			2875138	AA806388	CNR2	IMAGE:1350493				
18187		Hs.484412	SEC5-like 1 (S. cerevisiae)			2874833	AA806083	SEC5L1	IMAGE:1350698				
18188		Hs.291662	Transcribed locus			2874859	AA806109		IMAGE:1350740				
18189		Hs.464585	Ankyrin repeat domain 12			2875115	AA806365	ANKRD12	IMAGE:1350877				
18190		Hs.187636	Leucine-rich repeat kinase 2			2875264	AA806514	LRRK2	IMAGE:1350985				
18191		Hs.462598	82-kD FMRP Interacting Protein			2876576	AA807000	182-FIP	IMAGE:1351156				
18192		Hs.157714	Cholinergic receptor, nicotinic, alpha polypeptide 10			2876490	AA806914	CHRNA10	IMAGE:1351196				
18193				aa50c05.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:824360 3' similar to TR:G1224065 G1224065 MER37 TRANSPOSABLE ELEMENT, COMPLETE CONSENSUS SEQUENCE. ;contains Alu repetitive element;, mRNA sequence		2219284	AA489682		IMAGE:824360				
18194				aa50g11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:824420 3' similar to gb:X07868_rna1 PUTATIVE INSULIN-LIKE GROWTH FACTOR II ASSOCIATED (HUMAN);, mRNA sequence		2219412	AA490230		IMAGE:824420				
18195		Hs.549531	CDNA clone IMAGE:5286005, partial cds			2219692	AA490519		IMAGE:824508				
18196				aa52a09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:824536 3' similar to contains L1.b2 L1 repetitive element ;, mRNA sequence		2220070	AA490897		IMAGE:824536				
18197		Hs.187946	Solute carrier family 20 (phosphate transporter), member 1			2209810	AA482132	SLC20A1	IMAGE:824620				
18198		Hs.307913	Syntaxin 16			2209832	AA482154	STX16	IMAGE:824648				
18199		Hs.151411	MYC binding protein 2			2218353	AA488751	MYCBP2	IMAGE:824716				
18200		Hs.491988	Translocation associated membrane protein 1			2218381	AA488779	TRAM1	IMAGE:824752				
18201				ny79d07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1284493 3' similar to WP:C50F7.2 CE04240 ;, mRNA sequence		2783321	AA744557		IMAGE:1284493				
18202				ny79e08.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1284518 3', mRNA sequence		2783405	AA744641		IMAGE:1284518				
18203				ny87c02.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1285250 3', mRNA sequence		2736611	AA721628		IMAGE:1285250				
18204		Hs.492653	Sterile alpha motif domain containing 12			2736646	AA720511	SAMD12	IMAGE:1285301				
18205				ny89f07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1285477 3', mRNA sequence		2784387	AA742387		IMAGE:1285477				
18206		Hs.546416	KIAA1632			2784453	AA742632	KIAA1632	IMAGE:1285561				
18207		Hs.369022	MOB1, Mps One Binder kinase activator-like 2B (yeast)			2784563	AA743747	MOBKL2B	IMAGE:1285788				
18208		Hs.446240	Protein kinase C binding protein 1			2785732	AA745746	PRKCBP1	IMAGE:1285833				
18209		Hs.171061	Nuclear protein, ataxia-telangiectasia locus			1928665	AA284172	NPAT	IMAGE:701625				
18210		Hs.529132	Selenoprotein W, 1			1925767	AA282833	SEPW1	IMAGE:713230				
18211		Hs.519672	Treacher Collins-Franceschetti syndrome 1			2179614	AA456894	TCOF1	IMAGE:815535				
18212		Hs.177926	Exonuclease NEF-sp			2219511	AA490338	LOC81691	IMAGE:824479				
18213		Hs.66731	Homeo box B13			2178348	AA455572	HOXB13	IMAGE:813481				
18214		Hs.130098	DEAD (Asp-Glu-Ala-Asp) box polypeptide 23			2432053	AA598470	DDX23	IMAGE:897767				
18215		Hs.439726	Laminin, beta 2 (laminin S)			1728435	AA156802	LAMB2	IMAGE:502518				
18216		Hs.76394	Enoyl Coenzyme A hydratase, short chain, 1, mitochondrial			2538642	AA626255	ECHS1	IMAGE:745542				
18217				CR739802 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGp998F04645 ; IMAGE:289923 5', mRNA sequence		1212436	N64607		IMAGE:289923				
18218				ab18h02.r1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:841203 5' similar to contains Alu repetitive element;contains element MER28 repetitive element ;, mRNA sequence		2216891	AA486727		IMAGE:841203				
18219		Hs.76480	Ubiquitin-like 4			2214616	AA485397	UBL4	IMAGE:840325				
18220		Hs.82028	Transforming growth factor, beta receptor II (70/80kDa)			2217198	AA487034	TGFBR2	IMAGE:841149				
18221		Hs.351316	Transmembrane 4 superfamily member 1			2215324	AA487893	TM4SF1	IMAGE:840567				
18222		Hs.516578	Tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)			649435	T47454	TFPI	IMAGE:71116				
18223		Hs.188634	Sorting nexin 1			2162940	AA448920	SNX1	IMAGE:785574				
18224		Hs.368376	Signal recognition particle receptor ('docking protein')			2432204	AA598621	SRPR	IMAGE:898242				
18225		Hs.465543	BTB (POZ) domain containing 2			4300558	AI440485	BTBD2	IMAGE:2073278				
18226				tc89b06.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2073299 3', mRNA sequence		4300964	AI438958		IMAGE:2073299				
18227				tc90d05.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2073417 3' similar to contains Alu repetitive element;, mRNA sequence		4305185	AI439561		IMAGE:2073417				
18228		Hs.355888	Phospholipase C, beta 2			4305619	AI439623	PLCB2	IMAGE:2073506				
18229		Hs.481542	Polymerase (DNA directed) sigma			4328698	AI475653	POLS	IMAGE:2073679				
18230		Hs.432562	Intersectin 2			4328727	AI475682	ITSN2	IMAGE:2073724				
18231		Hs.109672	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6			4328925	AI475880	SIAT7F	IMAGE:2073900				
18232		Hs.369921	Vav 2 oncogene			4328956	AI475911	VAV2	IMAGE:2073935				
18233		Hs.496911	Fragile X mental retardation 2			2810214	AA761284	FMR2	IMAGE:1288836				
18234				nz26d04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1288903 3' similar to SW:MAPA_RAT P34926 MICROTUBULE-ASSOCIATED PROTEIN 1A ;contains element MSR1 repetitive element ;, mRNA sequence		2810376	AA761446		IMAGE:1288903				
18235				nz28b05.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1289073 3' similar to contains element MER22 repetitive element ;, mRNA sequence		2810538	AA761608		IMAGE:1289073				
18236				nz28d01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1289089 3', mRNA sequence		2810554	AA761624		IMAGE:1289089				
18237		Hs.355232	CDNA clone IMAGE:4111037, partial cds			2820575	AA769337		IMAGE:1289316				
18238				nz31b01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1289353 3', mRNA sequence		2820710	AA769472		IMAGE:1289353				
18239				nz32g10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1289538 3' similar to TR:O02742 O02742 ACK-2. ;, mRNA sequence		2820514	AA769276		IMAGE:1289538				
18240									IMAGE:1289620				
18241		Hs.476358	Calcium channel, voltage-dependent, L type, alpha 1D subunit			900166	H29256	CACNA1D	IMAGE:49630				
18242		Hs.491577	MYST histone acetyltransferase (monocytic leukemia) 3			2432798	AA599173	MYST3	IMAGE:949928				
18243		Hs.438953	Sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)			1392591	W81562	SGCB	IMAGE:347687				
18244		Hs.372429	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C isoform 2			751405	R01669	ATP6V1C2	IMAGE:123627				
18245		Hs.77854	Regucalcin (senescence marker protein-30)			868692	H05140	RGN	IMAGE:45099				
18246		Hs.90107	Adhesion regulating molecule 1			648883	T46897	ADRM1	IMAGE:78869				
18247		Hs.78482	Paralemmin			879027	H14207	PALM	IMAGE:163528				
18248		Hs.280695	KIAA0157			2167088	AA453419	KIAA0157	IMAGE:788203				
18249		Hs.549078	V-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)			3674843	AI147161	MAFK	IMAGE:1510061				
18250				oo03f12.s1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:1565135 3' similar to gb:M62505 C5A ANAPHYLATOXIN CHEMOTACTIC RECEPTOR (HUMAN);, mRNA sequence		3085775	AA931389		IMAGE:1565135				
18251		Hs.184927	Cytochrome P450, family 11, subfamily B, polypeptide 1			4070911	AI334352	CYP11B1	IMAGE:1934125				
18252		Hs.512898	Tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)			4111246	AI359625	TNFRSF14	IMAGE:2013770				
18253											EMPTY		
18254											EMPTY		
18255											EMPTY		
18256											EMPTY		
18257		Hs.300863	L(3)mbt-like (Drosophila)			2816207	AA764969	L3MBTL	IMAGE:1301480				
18258		Hs.331141	Acyl-Coenzyme A dehydrogenase family, member 10			2816240	AA765002	ACAD10	IMAGE:1301519				
18259		Hs.482491	Mitochondrial ribosomal protein S27			2816476	AA765238	MRPS27	IMAGE:1301618				
18260		Hs.475812	Source of immunodominant MHC-associated peptides			2816397	AA765159	SIMP	IMAGE:1301649				
18261		Hs.236030	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2			2818245	AA767230	SMARCC2	IMAGE:1301809				
18262		Hs.370003	Transcribed locus, strongly similar to XP_378777.1 hypothetical protein LOC284385 [Homo sapiens]			2818295	AA767280		IMAGE:1301850				
18263		Hs.446195	FLJ42418 protein			2820126	AA768888	FLJ42418	IMAGE:1301996				
18264		Hs.549573	CDNA FLJ25081 fis, clone CBL07659			2820155	AA768917		IMAGE:1302021				
18265				od15h01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1368049, mRNA sequence		2910653	AA836334		IMAGE:1368049				
18266		Hs.211700	KIAA1411			2910491	AA836172	KIAA1411	IMAGE:1368121				
18267		Hs.496666	Septin 6			2910598	AA836279	SEPT6	IMAGE:1368237				
18268		Hs.458922	Hypothetical protein MDS018			2912278	AA837079	MDS018	IMAGE:1368317				
18269				od20b12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1368479 similar to contains Alu repetitive element;contains MER28 repetitive element ;, mRNA sequence		2912617	AA837418		IMAGE:1368479				
18270				od20h01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1368529 similar to gb:J03075 PROTEIN KINASE C SUBSTRATE, 80 KD PROTEIN, HEAVY CHAIN (HUMAN);, mRNA sequence		2912691	AA837492		IMAGE:1368529				
18271				od22e01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1368696 similar to gb:X59834_rna1 GLUTAMINE SYNTHETASE (HUMAN);, mRNA sequence		2910845	AA836526		IMAGE:1368696				
18272		Hs.434494	Synaptojanin 2			2910529	AA836210	SYNJ2	IMAGE:1368735				
18273				zs25d02.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:686211 3' similar to gb:M26004 COMPLEMENT RECEPTOR TYPE 2 PRECURSOR (HUMAN);, mRNA sequence		1898529	AA262257		IMAGE:686211				
18274		Hs.448627	Zinc finger, MYND domain containing 17			1898532	AA262260	ZMYND17	IMAGE:686229				
18275		Hs.431109	Syntaxin 8			1887764	AA252784	STX8	IMAGE:686343				
18276		Hs.444388	Zinc finger protein, subfamily 1A, 3 (Aiolos)			1887801	AA252702	ZNFN1A3	IMAGE:686409				
18277				zs28g06.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:686554 3', mRNA sequence		1891522	AA255955		IMAGE:686554				
18278		Hs.529351	Tripartite motif-containing 61			1891630	AA256091	TRIM61	IMAGE:686573				
18279		Hs.534987	Similar to heat shock 70kD protein binding protein; progesterone receptor-associated p48 protein; putative tumor suppressor ST13; Hsp70-interacting protein; suppression of tumorigenicity 13 (colon carcinoma) (Hsp70-interacting protein) ...			1894627	AA258102		IMAGE:686725				
18280		Hs.100878	HT001 protein			1892560	AA256733	HT001	IMAGE:686795				
18281		Hs.445414	CDNA FLJ41270 fis, clone BRAMY2036387			2752934	AA732327		IMAGE:1303231				
18282		Hs.310456	Phosphoinositide-3-kinase adaptor protein 1			2753189	AA732582	PIK3AP1	IMAGE:1303347				
18283		Hs.372303	CDNA clone IMAGE:4309350, partial cds			2768023	AA736789		IMAGE:1305809				
18284		Hs.480400	B-cell scaffold protein with ankyrin repeats 1			2820182	AA768944	BANK1	IMAGE:1306406				
18285		Hs.463382	Speckle-type POZ protein			2818920	AA767905	SPOP	IMAGE:1307419				
18286				oa45g12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1307974 3', mRNA sequence		2818810	AA767795		IMAGE:1307974				
18287				oa61c08.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1316750 3', mRNA sequence		2819154	AA768139		IMAGE:1316750				
18288		Hs.410231	Chromosome 14 open reading frame 118			2818868	AA767853	C14orf118	IMAGE:1316976				
18289		Hs.279669	Tubulin, gamma 1			694935	T77732	TUBG1	IMAGE:108377				
18290		Hs.514821	Chemokine (C-C motif) ligand 5			2216288	AA486072	CCL5	IMAGE:840753				
18291		Hs.79110	Nucleolin			2138732	AA433818	NCL	IMAGE:770704				
18292		Hs.526521	Malate dehydrogenase 1, NAD (soluble)			1939348	AA291370	MDH1	IMAGE:725188				
18293				zu54f08.r1 Soares ovary tumor NbHOT Homo sapiens cDNA clone IMAGE:741831 5' similar to TR:G468326 G468326 PHOSPHOLIPID TRANSFER PROTEIN. ;, mRNA sequence		2055954	AA401952		IMAGE:741831				
18294		Hs.368214	Tetratricopeptide repeat domain 3			2631633	AA670134	TTC3	IMAGE:844725				
18295		Hs.118354	Proline rich 3			2179686	AA456966	PRR3	IMAGE:838612				
18296		Hs.155586	B7 gene			1443608	N90281	B7	IMAGE:302632				
18297		Hs.100431	Chemokine (C-X-C motif) ligand 13 (B-cell chemoattractant)			647452	T39765	CXCL13	IMAGE:61164				
18298		Hs.106070	Cyclin-dependent kinase inhibitor 1C (p57, Kip2)			651905	T50045	CDKN1C	IMAGE:70164				
18299		Hs.154078	Lipopolysaccharide binding protein			690539	T73864	LBP	IMAGE:84730				
18300		Hs.79353	Transcription factor Dp-1			691125	T74450	TFDP1	IMAGE:22519				
18301		Hs.477879	H2A histone family, member X			696498	T77989	H2AFX	IMAGE:114416				
18302		Hs.412842	Chromosome 10 open reading frame 7			718126	T89613	C10orf7	IMAGE:116754				
18303		Hs.1645	Cytochrome P450, family 4, subfamily A, polypeptide 11			762470	R10514	CYP4A11	IMAGE:129082				
18304		Hs.509343	Pleckstrin homology domain containing, family C (with FERM domain) member 1			767593	R14517	PLEKHC1	IMAGE:29205				
18305		Hs.152536	Proteasome regulatory particle subunit p44S10			2106948	AA424807	p44S10	IMAGE:768324				
18306		Hs.75249	ADP-ribosylation factor-like 6 interacting protein			889253	H20558	ARL6IP	IMAGE:51532				
18307		Hs.500409	Glutamate dehydrogenase 1			1479340	AA017175	GLUD1	IMAGE:361565				
18308		Hs.411299	Potassium inwardly-rectifying channel, subfamily J, member 15			727517	T94029	KCNJ15	IMAGE:119530				
18309		Hs.518345	Transcribed locus, strongly similar to NP_003866.1 guanine monphosphate synthetase [Homo sapiens]			1203654	N59764		IMAGE:248531				
18310		Hs.26403	Glutathione transferase zeta 1 (maleylacetoacetate isomerase)			2110199	AA428334	GSTZ1	IMAGE:769676				
18311		Hs.38533	CASP2 and RIPK1 domain containing adaptor with death domain			795393	R37937	CRADD	IMAGE:24032				
18312		Hs.270869	Zinc finger protein 410			766319	R13243	ZNF410	IMAGE:28098				
18313				BX105141 Soares melanocyte 2NbHM Homo sapiens cDNA clone IMAGp998P17597 ; IMAGE:271744, mRNA sequence		1151984	N31585		IMAGE:271744				
18314		Hs.16426	Podocalyxin-like			1212337	N64508	PODXL	IMAGE:290378				
18315		Hs.368266	Clathrin, heavy polypeptide-like 1			2718734	AA708816	CLTCL1	IMAGE:384851				
18316		Hs.167877	F-box and leucine-rich repeat protein 21			2703610	AA700647	FBXL21	IMAGE:433544				
18317		Hs.501296	AT rich interactive domain 3A (BRIGHT- like)			2715300	AA705382	ARID3A	IMAGE:462113				
18318		Hs.110849	Estrogen-related receptor alpha			1645121	AA098886	ESRRA	IMAGE:489553				
18319		Hs.144333	Lin-7 homolog A (C. elegans)			2805033	AA757170	LIN7A	IMAGE:1309620				
18320		Hs.172052	Polo-like kinase 4 (Drosophila)			2754232	AA732873	PLK4	IMAGE:1343971				
18321		Hs.188021	Potassium voltage-gated channel, subfamily H (eag-related), member 2			4223390	AI393843	KCNH2	IMAGE:2113077				
18322		Hs.73037	Cannabinoid receptor 2 (macrophage)			4393728	AI492725	CNR2	IMAGE:2121293				
18323		Hs.141308	Myelin oligodendrocyte glycoprotein			4523321	AI564864	MOG	IMAGE:2164987				
18324		Hs.506748	Hepatoma-derived growth factor (high-mobility group protein 1-like)			4452354	AI538219	HDGF	IMAGE:2189995				
18325		Hs.489354	Mucin 3A, intestinal			4648814	AI623883	MUC3B	IMAGE:2229550				
18326				tt67h10.x1 NCI_CGAP_HSC4 Homo sapiens cDNA clone IMAGE:2245891 3' similar to TR:O00256 O00256 DFS70 ;, mRNA sequence		4620595	AI611428		IMAGE:2245891				
18327		Hs.193584	Zinc finger protein 506			4986240	AI698340	ZNF506	IMAGE:2274272				
18328		Hs.194726	BCL2-associated athanogene 4			4665747	AI628947	BAG4	IMAGE:2281563				
18329		Hs.372031	Peripheral myelin protein 22			782867	R26732	PMP22	IMAGE:133273				
18330		Hs.278500	Glucosamine-6-phosphate deaminase 1			988334	H48494	GNPDA1	IMAGE:207082				
18331		Hs.279806	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5			897554	H27564	DDX5	IMAGE:162775				
18332		Hs.516075	TIA1 cytotoxic granule-associated RNA binding protein			2111529	AA427663	TIA1	IMAGE:770452				
18333				BX092882 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGp998P13194 ; IMAGE:136188, mRNA sequence		789012	R33154		IMAGE:136188				
18334		Hs.496984	Membrane protein, palmitoylated 1, 55kDa			1231521	N74236	MPP1	IMAGE:296880				
18335		Hs.285354	MYC associated factor X			1224604	N68443	MAX	IMAGE:292475				
18336		Hs.496684	Lysosomal-associated membrane protein 2			1210676	N62847	LAMP2	IMAGE:289615				
18337		Hs.518414	Leucine-rich repeats and calponin homology (CH) domain containing 3			2788988	AA749030	LRCH3	IMAGE:1270657				
18338		Hs.515429	POU domain, class 2, transcription factor 2			2789243	AA749285	POU2F2	IMAGE:1271115				
18339		Hs.131673	Glucocorticoid induced transcript 1			2782514	AA743008	GLCCI1	IMAGE:1272302				
18340		Hs.376208	Lymphotoxin beta (TNF superfamily, member 3)			2782931	AA743425	LTB	IMAGE:1272604				
18341		Hs.379414	Malignant fibrous histiocytoma amplified sequence 1			2783371	AA744607	MFHAS1	IMAGE:1283172				
18342		Hs.296679	Similar to beta-1,4-mannosyltransferase; beta-1,4 mannosyltransferase			2784331	AA742331		IMAGE:1283477				
18343		Hs.350756	Staufen, RNA binding protein, homolog 2 (Drosophila)			2883509	AA813913	STAU2	IMAGE:1286062				
18344		Hs.118166	Hypothetical protein MGC24039			2779696	AA741104	MGC24039	IMAGE:1286463				
18345		Hs.48729	Transcribed locus, weakly similar to NP_872301.1 hypothetical protein FLJ25224 [Homo sapiens]			2912561	AA837362		IMAGE:1370486				
18346		Hs.496057	Solute carrier family 9 (sodium/hydrogen exchanger), isoform 7			2934569	AA848051	SLC9A7	IMAGE:1370564				
18347		Hs.497598	Solute carrier family 25, member 29			2933669	AA847151	SLC25A29	IMAGE:1371182				
18348		Hs.546386	Carbohydrate (chondroitin 4) sulfotransferase 11			2933685	AA847167	CHST11	IMAGE:1371202				
18349				od65f11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1372845 similar to contains Alu repetitive element;contains element MER22 repetitive element ;, mRNA sequence		2934635	AA848117		IMAGE:1372845				
18350		Hs.536984	Transcribed locus			2910961	AA836642		IMAGE:1372910				
18351		Hs.50640	Suppressor of cytokine signaling 1			2899064	AA825752	SOCS1	IMAGE:1371531				
18352		Hs.137427	Interferon regulatory factor 8			1210098	N62269	IRF8	IMAGE:290230				
18353		Hs.524672	Achaete-scute complex-like 1 (Drosophila)			2153813	AA441935	ASCL1	IMAGE:774082				
18354		Hs.227489	Microtubule associated serine/threonine kinase 1			2205219	AA477008	MAST1	IMAGE:739625				
18355		Hs.396530	Hepatocyte growth factor (hepapoietin A; scatter factor)			814699	R52797	HGF	IMAGE:41650				
18356		Hs.274531	Superkiller viralicidic activity 2-like 2 (S. cerevisiae)			2432537	AA598865	KIAA0052	IMAGE:897963				
18357				zn88b06.s1 Stratagene lung carcinoma 937218 Homo sapiens cDNA clone IMAGE:565235 3', mRNA sequence		1697335	AA136125		IMAGE:565235				
18358		Hs.296323	Serum/glucocorticoid regulated kinase			2216298	AA486082	SGK	IMAGE:840776				
18359		Hs.496267	Immunoglobulin (CD79A) binding protein 1			2188382	AA463498	IGBP1	IMAGE:796996				
18360		Hs.272927	Sec23 homolog A (S. cerevisiae)			2064519	AA406332	SEC23A	IMAGE:753381				
18361				ob69f11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1336653 3' similar to gb:M81695 LEUKOCYTE ADHESION GLYCOPROTEIN P150,95 ALPHA CHAIN (HUMAN);, mRNA sequence		2878716	AA809310		IMAGE:1336653				
18362				ob70b11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1336701 3' similar to TR:O00301 O00301 KSRP. ;, mRNA sequence		2878729	AA809323		IMAGE:1336701				
18363				ob71e02.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1336826 3', mRNA sequence		2878804	AA809398		IMAGE:1336826				
18364				ob72a03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1336876 3' similar to SW:MS2_HUMAN P78325 CELL SURFACE ANTIGEN MS2 PRECURSOR ;, mRNA sequence		2880793	AA811182		IMAGE:1336876				
18365		Hs.480400	B-cell scaffold protein with ankyrin repeats 1			2881151	AA811540	BANK1	IMAGE:1337018				
