^Annotation
!Annotation_date = 05/18/2005 22:13:42
!Annotation_platform = GPL1223
!Annotation_platform_title =Arcturus 22k human oligonucleotide microarray
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
12671	serine active site containing 1	Hs.154706	Serine active site containing 1			13937603	BC001705	SERAC1					
21375	hypothetical protein LOC127841	Hs.213144	Hypothetical protein LOC127841			15930029	BC015457	LOC127841					
1688	transferrin receptor (p90, CD71)	Hs.529618	Transferrin receptor (p90, CD71)			12654696	BC001188	TFRC					
7232	phosphodiesterase 9A	Hs.473927	Phosphodiesterase 9A			3327967	AF067223	PDE9A					
9027		Hs.193584	Zinc finger protein 506			4986240	AI698340	ZNF506					
3442	NifU-like N-terminal domain containing	Hs.350702	NifU-like N-terminal domain containing			11545704	AY009127	NIFUN					
14773	cysteine and histidine-rich domain (CHORD)-containing, zinc binding protein 1	Hs.22857	Cysteine and histidine-rich domain (CHORD)-containing, zinc binding protein 1			6581055	AF192466	CHORDC1					
3946							Z11162						
5561	clone FLB7343					6855630	AF113698	LOC51221					
21685	zinc finger protein 237	Hs.530988	Zinc finger protein 237			13937879	BC007048	ZNF237					
11199	hypothetical LOC79954	Hs.222494	Hypothetical LOC79954			33873182	BC005125	FLJ14075					
4425	guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	Hs.515056	Guanine nucleotide binding protein (G protein), alpha 11 (Gq class)			183690	M69013	GNA11					
12995		Hs.529551	SUMO1/sentrin specific protease 7			6703452	AW296816	SENP7					
4873		Hs.110637	Homeo box A10			11593288	BF509990	HOXA10					
20866	D15F37 gene	Hs.550592	D15F37 (pseudogene)			3660662	AF041080	D15F37					
13729		Hs.134643	Thy-1 cell surface antigen			1648606	AA101608	THY1					
1896	CGG triplet repeat binding protein 1	Hs.444818	CGG triplet repeat binding protein 1			5911848	AL117392	CGGBP1					
16995	protocadherin 11 Y-linked	Hs.546448	Protocadherin 11 Y-linked			14589945	NM_032973	PCDH11Y					
19265	ubiquitin-activating enzyme E1-domain containing 1	Hs.170737	Ubiquitin-activating enzyme E1-domain containing 1			10439872	AK026904	UBE1DC1					
21829							X83549						
18854	DnaJ (Hsp40) homolog, subfamily C, member 5 beta	Hs.491885	DnaJ (Hsp40) homolog, subfamily C, member 5 beta			6599252	AL133660	DNAJC5B					
18544	tripartite motif-containing 16	Hs.462303	Tripartite motif-containing 16			13784937	BC001564	TRIM16					
16749				qi71d12.x1 NCI_CGAP_Ov26 Homo sapiens cDNA clone IMAGE:1861943 3', mRNA sequence		3321889	AI054102						
3011											agilent control, positive		
17519	solute carrier family 16 (monocarboxylic acid transporters), member 1	Hs.75231	Solute carrier family 16 (monocarboxylic acid transporters), member 1			7328161	AL162079	SLC16A1					
828	growth hormone secretagogue receptor	Hs.248115	Growth hormone secretagogue receptor			1504140	U60179	GHSR					
20664		Hs.349096	Hypothetical protein DKFZp313A2432			6835663	AW339037	DKFZp313A2432					
8799		Hs.132902	CAP, adenylate cyclase-associated protein, 2 (yeast)			10701449	BF001174	CAP2					
13322	metallothionein 1E (functional)	Hs.534330	Metallothionein 1E (functional)			34189301	BC009699	MT1E					
4026	jagunal homolog 1 (Drosophila)	Hs.24054	Jagunal homolog 1 (Drosophila)			13182740	AF212230	JAGN1					
14148	hypothetical protein FLJ10081	Hs.516341	Hypothetical protein FLJ10081			11275987	AF311326	FLJ10081					
2220		Hs.59729	Semaphorin sem2			12664348	BG152318	LOC56920					
15013		Hs.346566	Hypothetical LOC388459			3736296	AI185658						
14782		Hs.369765	A disintegrin and metalloproteinase domain 5			3240476	AI024863	ADAM5					
12279		Hs.302257	Solute carrier family 9 (sodium/hydrogen exchanger), isoform 9			5233399	AI766890	SLC9A9					
5653		Hs.549298	Hypothetical protein FLJ34236			3957724	AI299810	FLJ34236					
20848		Hs.165328	Hypothetical protein LOC283970			10440187	AK027135	LOC283970					
7095											agilent control, negative		
5168				tb78a04.x1 NCI_CGAP_Lu26 Homo sapiens cDNA clone IMAGE:2060430 3' similar to contains element MER4 repetitive element ;, mRNA sequence		4082775	AI345569						
22525											agilent control, positive		
17958		Hs.501080	Transcription factor 7-like 2 (T-cell specific, HMG-box)			16549144	AK054578	TCF7L2					
15651	protein phosphatase 1, regulatory (inhibitor) subunit 1B (dopamine and cAMP regulated phosphoprotein, DARPP-32)	Hs.286192	Protein phosphatase 1, regulatory (inhibitor) subunit 1B (dopamine and cAMP regulated phosphoprotein, DARPP-32)			33876310	BC001519	PPP1R1B					
711		Hs.369284	Chromosome 20 open reading frame 6			2177411	AA454635	C20orf6					
11028	HS1-binding protein 3	Hs.531785	HS1-binding protein 3			18491011	NM_022460	FLJ14249					
8402	chromosome 14 open reading frame 113	Hs.354645	Chromosome 14 open reading frame 49			7019864	AK000041	C14orf113					
420	ubiquitin specific protease 53	Hs.431081	Ubiquitin specific protease 53			16924224	BC017382	USP53					
13037	apoptosis inhibitor	Hs.302015	Apoptosis inhibitor			10444506	AF300871	FKSG2					
10578		Hs.111217	Pleckstrin homology domain containing, family G (with RhoGef domain) member 2			3096697	AA938669	PLEKHG2					
11941	solute carrier family 26 (sulfate transporter), member 2	Hs.302738	Solute carrier family 26 (sulfate transporter), member 2			10437520	AK025078	SLC26A2					
21882	pyruvate dehydrogenase (lipoamide) alpha 1	Hs.530331	Pyruvate dehydrogenase (lipoamide) alpha 1			1051096	L48690	PDHA1					
5504				UI-H-BI1-aeg-g-08-0-UI.s1 NCI_CGAP_Sub3 Homo sapiens cDNA clone IMAGE:2719310 3', mRNA sequence		6143989	AW139271						
3370	cytokine receptor-like factor 2					10439738	AK026800	CRLF2					
1727		Hs.4998	Tropomodulin 3 (ubiquitous)			10438306	AK025704	TMOD3					
9173		Hs.369479	CDNA: FLJ21221 fis, clone COL00570			10437286	AK024874						
16683	butyrophilin-like 3	Hs.225949	Butyrophilin-like 3			10437746	AK025267	BTNL3					
15826		Hs.475364	SLIT-ROBO Rho GTPase activating protein 3			10433088	AK021822	SRGAP3					
1251		Hs.269471	N-ethylmaleimide-sensitive factor attachment protein, beta			6991392	AW450616	NAPB					
6377		Hs.188757	Chromosome 6 open reading frame 69			11594053	BF510755	C6orf69					
19103	dynein, axonemal, intermediate polypeptide 2	Hs.147472	Dynein, axonemal, intermediate polypeptide 2			11493147	AJ295276	DNAI2					
20537		Hs.122915	Transcribed locus			2879624	AA810265						
3933				Homo sapiens mRNA; cDNA DKFZp761P19121 (from clone DKFZp761P19121); partial cds		7328040	AL162013						
13068		Hs.551404	Transcribed locus			11129562	BF222385						
5552	abl-interactor 1	Hs.508148	Abl-interactor 1			2245670	AF006516	ABI1					
4352		Hs.86080	Transcribed locus, moderately similar to NP_777603.1 hypothetical protein FLJ25976 [Homo sapiens]			5526775	AI862668						
9408		Hs.431498	Forkhead box P1			5362780	AI797308	FOXP1					
17948	YY1 transcription factor	Hs.388927	YY1 transcription factor			38010	Z14077	YY1					
5379		Hs.22920	Chromosome 20 open reading frame 103			10031602	BE671061	C20orf103					
6233	mitogen-activated protein kinase kinase kinase 6	Hs.194694	Mitogen-activated protein kinase kinase kinase 6			4164001	AF100318	MAP3K6					
3111	hypothetical protein FLJ12610	Hs.225988	Hypothetical protein FLJ12610			33877870	BC012732	FLJ12610					
20966	suppression of tumorigenicity 14 (colon carcinoma, matriptase, epithin)	Hs.504315	Suppression of tumorigenicity 14 (colon carcinoma, matriptase, epithin)			6647301	AF118224	ST14					
3211		Hs.272927	Sec23 homolog A (S. cerevisiae)			5421003	AL041654	SEC23A					
302		Hs.528996	AFG3 ATPase family gene 3-like 2 (yeast)			4109498	AI357877	AFG3L2					
21741		Hs.531085	T-box 2			3839499	AI244102	TBX2					
3296	chromosome X open reading frame 17	Hs.272803	Chromosome X open reading frame 17			7020655	AK000513	CXorf17					
8224		Hs.262034	MRNA; cDNA DKFZp666O071 (from clone DKFZp666O071)			3432174	AI093198						
14640	parathymosin	Hs.504613	Parathymosin			14043251	BC007616	PTMS					
1124		Hs.197962	CDNA FLJ43087 fis, clone BRTHA3019105			5109032	AI740744						
15912	mitochondrial ribosomal protein S35	Hs.311072	Mitochondrial ribosomal protein S35			10197643	AF182422	MRPS35					
13762	basic leucine zipper nuclear factor 1 (JEM-1)	Hs.494326	Basic leucine zipper nuclear factor 1 (JEM-1)			11545418	AF288161	BLZF1					
13181	zinc finger protein 258	Hs.533986	Zinc finger protein 258			4321663	AF055470	ZNF258					
6575	chromosome 14 open reading frame 166	Hs.534457	Chromosome 14 open reading frame 166			4929666	AF151857	C14orf166					
13459	ubiquitin specific protease 48					10439621	AK026707	USP48					
13947	chromosome 6 open reading frame 49	Hs.525899	Chromosome 6 open reading frame 49			6808159	AL137721	C6orf49					
7586		Hs.298658	Kruppel-like factor 3 (basic)			6655833	AW268803	KLF3					
15009	hypothetical protein FLJ23518	Hs.525088	Hypothetical protein FLJ23518			12005508	AF245436	FLJ23518					
1270	programmed cell death 2	Hs.367900	Programmed cell death 2			17066399	AJ420535	PDCD2					
10450		Hs.194424	Transcribed locus			2881595	AA811984						
10773	zinc finger protein 16 (KOX 9)	Hs.493225	Zinc finger protein 16 (KOX 9)			33988737	BC010996	ZNF16					
17732	hypothetical protein LOC148709	Hs.552651	Hypothetical protein LOC148709			16550632	AK055809	LOC148709					
3496		Hs.436518	RNA binding protein with multiple splicing 2			10031944	BE671403	RBPMS2					
11256		Hs.158315	Interleukin 18 receptor accessory protein			4001887	AI307682	IL18RAP					
2320	protein tyrosine phosphatase, receptor type, T	Hs.549109	Protein tyrosine phosphatase, receptor type, T			48762923	NM_007050	PTPRT					
4200		Hs.232081	Transcribed locus, strongly similar to XP_524696.1 similar to KIAA0724 protein [Pan troglodytes]			7319511	AW614325						
5080	hypothetical protein DKFZp434F142	Hs.307081	Hypothetical protein DKFZp434F142			12053180	AL136837	DKFZp434F142					
8615		Hs.163348	Sarcoma antigen NY-SAR-79			2993851	AA884321	LOC493860					
13794	hypothetical protein FLJ20643	Hs.5245	Hypothetical protein FLJ20643			7020880	AK000650	FLJ20643					
9413				yr59e07.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:209604 3', mRNA sequence		1118638	H97753						
1006		Hs.473470	GA binding protein transcription factor, alpha subunit 60kDa			3405002	AI075824	GABPA					
14612		Hs.406696	Prion protein 2 (dublet)			6144329	AW139611	PRND					
20690	DNA fragmentation factor, 40kDa, beta polypeptide (caspase-activated DNase)	Hs.133089	DNA fragmentation factor, 40kDa, beta polypeptide (caspase-activated DNase)			13516476	AB028912	DFFB					
21003		Hs.459790	Vacuolar protein sorting 13A (yeast)			3422647	AI084224	VPS13A					
3096	5-hydroxytryptamine (serotonin) receptor 1E	Hs.1611	5-hydroxytryptamine (serotonin) receptor 1E			4504536	NM_000865	HTR1E					
7295	RecQ protein-like 4	Hs.31442	RecQ protein-like 4			38014098	BC011602	RECQL4					
2259							Z46936						
7											agilent control, negative		
9478		Hs.307835	Phosphoglucomutase 5			6808058	AL137698	PGM5					
2099		Hs.516966	BCL2-like 1			2327630	AA557153	BCL2L1					
10278	FN5 protein	Hs.438064	FN5 protein			9246422	AF197137	FN5					
1551	protein serine kinase H2	Hs.532044	Protein serine kinase H2			14346039	AY037806	PSKH2					
9279	olfactory receptor, family 51, subfamily B, member 2					15042966	NM_033180	OR51B2					
10015							AL583916						
4999		Hs.54473	NK2 transcription factor related, locus 5 (Drosophila)			11593764	BF510466	NKX2-5					
18038	hypothetical protein MGC3731	Hs.326372	Hypothetical protein MGC3731			12803922	BC002808	MGC3731					
5117		Hs.530595	Signal transducer and activator of transcription 2, 113kDa			3161777	AA983252	STAT2					
6173				qc62h04.x1 Soares_placenta_8to9weeks_2NbHP8to9W Homo sapiens cDNA clone IMAGE:1714231 3', mRNA sequence		3677103	AI148634						
17985	KIAA1609 protein	Hs.288274	KIAA1609 protein			6807803	AL137316	KIAA1609					
1170		Hs.75671	Williams Beuren syndrome chromosome region 18			5433928	AL045816	WBSCR18					
7442	ankyrin repeat and sterile alpha motif domain containing 1	Hs.132639	Ankyrin repeat and sterile alpha motif domain containing 1			10437884	AK025381	ANKS1					
18772	KIAA0971	Hs.84429	KIAA0971			16306727	BC001544	KIAA0971					
10481	chromosome 20 open reading frame 116	Hs.471975	Chromosome 20 open reading frame 116			12653716	BC000643	C20orf116					
4071		Hs.544689	Transcribed locus			6038391	AW083239						
16023											ACTB_5p		
15326	nucleoporin 50kDa	Hs.475103	Nucleoporin 50kDa			5833113	AF107840	NUP50					
18806		Hs.523753	Hypothetical protein FLJ13848			4452690	AI538555	FLJ13848					
22144	testis expressed sequence 15	Hs.458316	Testis expressed sequence 15			14277688	NM_031271	TEX15					
19190				601658623R1 NIH_MGC_69 Homo sapiens cDNA clone IMAGE:3886252 3', mRNA sequence		11767979	BE964511						
15934		Hs.522933	Transitional epithelia response protein			15667211	AY044167	TERE1					
15126		Hs.1570	Histamine receptor H1			10436861	AK024553	HRH1					
12505	nucleophosmin/nucleoplasmin, 3	Hs.90691	Nucleophosmin/nucleoplasmin, 3			16118246	AY049737	NPM3					
22546											agilent control, positive		
3737		Hs.97858	Kinesin family member 1B			3539367	AI123601	KIF1B					
11084		Hs.175783	Solute carrier family 39 (zinc transporter), member 2			4834525	AI669751	SLC39A2					
8707		Hs.373959	Vestigial like 4 (Drosophila)			5675384	AI936514	VGLL4					
5722		Hs.436868	Chromosome 21 open reading frame 52			11594358	BF511060	C21orf52					
4938	hypothetical protein MGC5306	Hs.355750	Hypothetical protein MGC5306			10440025	AK027016	MGC5306					
19485				np41f09.s1 NCI_CGAP_Br1.1 Homo sapiens cDNA clone IMAGE:1128905 3', mRNA sequence		2569110	AA643892						
9502	protocadherin gamma subfamily B, 1	Hs.368160	Protocadherin gamma subfamily C, 3			5456956	AF152330	PCDHGB1					
18406	ubiquitin specific protease 34	Hs.468663	Ubiquitin specific protease 34			4884113	AL050092	USP34					
16522		Hs.519702	Cytoplasmic FMR1 interacting protein 2			4452292	AI538157	CYFIP2					
22573											agilent control, positive		
21177	tryptase delta 1	Hs.241387	Tryptase delta 1			50052942	NM_012217	TPSD1					
7857	CDC2-related protein kinase 7	Hs.416108	CDC2-related protein kinase 7			7107391	AF227198	CRK7					
8037	WD repeat domain 60	Hs.389945	Hypothetical protein FLJ10300			6807779	AL137660	WDR60					
17450		Hs.474905	Megakaryoblastic leukemia (translocation) 1			10437616	AK025156	MKL1					
12106	phospholipase D1, phophatidylcholine-specific	Hs.478230	Phospholipase D1, phophatidylcholine-specific			7161182	AJ276230	PLD1					
16674		Hs.5215	Hypothetical LOC400843			4664572	AI627772						
6007	BUB3 budding uninhibited by benzimidazoles 3 homolog (yeast)	Hs.418533	BUB3 budding uninhibited by benzimidazoles 3 homolog (yeast)			2921872	AF047472	BUB3					
15996	mitochondrial ribosomal protein S26	Hs.18946	Mitochondrial ribosomal protein S26			38196953	BC013018	MRPS26					
15426	BM88 antigen	Hs.22140	BM88 antigen			7331175	AF235030	BM88					
10715		Hs.25345	Transcribed locus			805588	R46191						
16018	hypothetical protein MGC11257	Hs.551566	Hypothetical protein MGC11257			33871258	BC006224	MGC11257					
4338		Hs.512914	NMDA receptor regulated 1-like			9703560	BE501152	NARG1L					
21593	sequestosome 1	Hs.529892	Sequestosome 1			46251280	NM_003900	SQSTM1					
7467	BCL2-related protein A1	Hs.227817	BCL2-related protein A1			16740835	BC016281	BCL2A1					
14901	hypothetical protein FLJ13855	Hs.514297	Hypothetical protein FLJ13855			16198438	BC015890	FLJ13855					
5826	electron-transfer-flavoprotein, beta polypeptide					62420878	NM_001985	ETFB					
7640		Hs.310562	Transcribed locus			5364422	AI798950						
15770	epidermodysplasia verruciformis 1	Hs.16165	Epidermodysplasia verruciformis 1			10432982	AK021738	EVER1					
12871	Kruppel-like factor 15	Hs.272215	Kruppel-like factor 15			6633968	AB029254	KLF15					
3511				Human T-cell receptor rearranged beta-chain V-region (V-D-J) V-beta-ATL2-1		339001	M11950						
22059	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4	Hs.197116	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 4			33873956	BC008814	SLC7A4					
16957	testis-specific transcript, Y-linked 1	Hs.158344	Testis-specific transcript, Y-linked 1			2580565	AF000990	TTTY1					
6818	acyl-CoA synthetase long-chain family member 5	Hs.11638	Acyl-CoA synthetase long-chain family member 5			7020357	AK000339	ACSL5					
10117	fer-1-like 3, myoferlin (C. elegans)	Hs.500572	Fer-1-like 3, myoferlin (C. elegans)			6731234	AF182316	FER1L3					
16770											agilent control, positive		
3586	myelin expression factor 2	Hs.552594	Myelin expression factor 2			15778907	BC014533	MYEF2					
1224	CD38 antigen (p45)	Hs.479214	CD38 antigen (p45)			39645946	BC007964	CD38					
20345	a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 8	Hs.271605	A disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 8			5725507	AF060153	ADAMTS8					
19759	family with sequence similarity 53, member C	Hs.54056	Family with sequence similarity 53, member C			12652996	BC000259	FAM53C					
8564		Hs.150557	Kruppel-like factor 9			870219	H06687	KLF9					
15240	anterior pharynx defective 1 homolog A (C. elegans)	Hs.108408	Anterior pharynx defective 1 homolog A (C. elegans)			33872538	BC009501	APH1A					
13148	trypsin domain containing 1	Hs.533655	Trypsin domain containing 1			16877138	BC016840	TYSND1					
6504	WD repeat domain 41	Hs.482573	WD repeat domain 41			7023239	AK001766	WDR41					
15084				wk50c08.x1 NCI_CGAP_Pr22 Homo sapiens cDNA clone IMAGE:2418830 3', mRNA sequence		5529820	AI865713						
17623	SPTF-associated factor 65 gamma	Hs.6232	SPTF-associated factor 65 gamma			7020829	AK000616	STAF65(gamma)					
9714				Homo sapiens AD026 mRNA, complete cds		9963862	AF226731						
16558		Hs.530727	CUG triplet repeat, RNA binding protein 1			2932336	AA846196	CUGBP1					
11870		Hs.541839	Hypothetical protein FLJ39534			4266533	AI420602	FLJ39534					
9249	microfibrillar associated protein 5	Hs.512842	Microfibrillar associated protein 5			13543485	BC005901	MFAP5					
20156	solute carrier family 39 (zinc transporter), member 7	Hs.278721	Solute carrier family 39 (zinc transporter), member 7			33875676	BC000645	SLC39A7					
13641	hypothetical protein FLJ11171	Hs.72782	Hypothetical protein FLJ11171			7020270	AK000289	FLJ11171					
1555	hypothetical protein MGC29875	Hs.194754	Hypothetical protein MGC29875			10434361	AK022766	MGC29875					
22370											agilent control, positive		
18134		Hs.30258	Clone TESTIS-724 mRNA sequence			4534860	AI571486						
10948		Hs.50927	Potassium inwardly-rectifying channel, subfamily J, member 6			5863770	AW015013	KCNJ6					
4438		Hs.436973	Zinc finger protein 516			15333784	BI494440	ZNF516					
