^Annotation
!Annotation_date = 05/18/2005 16:10:54
!Annotation_platform = GPL962
!Annotation_platform_title =CHUGAI 41K
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
25769				zh73b10.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:417691 3', mRNA sequence		1404173	W88623						
25770		Hs.497692	Chromosome 1 open reading frame 48			795664	R38208	C1orf48					
25771		Hs.490551	Ubiquitin associated protein 2-like			1238679	N76101	UBAP2L					
25772		Hs.530156	Transcribed locus			1373580	W65340						
25773		Hs.454370	LOC441494			1425535	W95626						
25774		Hs.70944	Transcribed locus			1686231	AA126694						
25775		Hs.112763	Transcribed locus, weakly similar to NP_004563.1 plakophilin 2 [Homo sapiens]			2458195	AA609767						
25776		Hs.459345	Transducer of regulated cAMP response element-binding protein (CREB) 3			2458539	AA610111	TORC3					
25777		Hs.434230	Hypothetical gene supported by BC042734			2524760	AA620821						
25778				af54d01.s1 Soares_total_fetus_Nb2HF8_9w Homo sapiens cDNA clone IMAGE:1035457 3' similar to contains element MER7 repetitive element ;, mRNA sequence		2525604	AA621665						
25779		Hs.509140	Bromodomain adjacent to zinc finger domain, 1A			2458319	AA609891	BAZ1A					
25780				af07d08.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1030959 3', mRNA sequence		2524298	AA620359						
25781		Hs.187772	Guanine nucleotide binding protein (G protein), gamma 2			2524900	AA620961	GNG2					
25782		Hs.492031	Hypothetical protein FLJ11011			2524550	AA620611	FLJ11011					
25783		Hs.418966	Transcribed locus, weakly similar to NP_501117.1 putative protein (4H892) [Caenorhabditis elegans]			1444030	N90703						
25784		Hs.476319	Enoyl Coenzyme A hydratase domain containing 2			1265779	N93470	ECHDC2					
25785		Hs.485438	Solute carrier family 22 (organic anion transporter), member 7			1226493	N69913	SLC22A7					
25786		Hs.62927	Transcribed locus			1526199	AA046306						
25787		Hs.301040	Cdk5 and Abl enzyme substrate 2			1833107	AA219015	CABLES2					
25788		Hs.67928	E74-like factor 3 (ets domain transcription factor, epithelial-specific )			2524405	AA620466	ELF3					
25789		Hs.182099	CDNA FLJ12931 fis, clone NT2RP2004861			2054044	AA400155						
25790		Hs.63171	Transcribed locus			1547592	AA055236						
25791		Hs.65735	Hypothetical protein LOC90835			2053931	AA400129	LOC90835					
25792		Hs.501853	Chromosome 11 open reading frame 15			3039502	AA904379	C11orf15					
25793		Hs.298658	Kruppel-like factor 3 (basic)			2063080	AA405559	KLF3					
25794		Hs.97174	Potassium channel, subfamily K, member 4			2064037	AA406036	KCNK4					
25795		Hs.223806	TAF7-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 50kDa			2053600	AA401392	TAF7L					
25796		Hs.479298	Hypothetical protein MGC29898			2054060	AA400189	MGC29898					
25797		Hs.471441	Proteasome (prosome, macropain) subunit, beta type, 2			2077668	AA416733	PSMB2					
25798		Hs.373674	Transcribed locus			2197231	AA469922						
25799		Hs.97740	Homo sapiens, clone IMAGE:5273537, mRNA			2053644	AA401436						
25800		Hs.177983	FLJ27505 protein			2054322	AA400389	FLJ27505					
25801		Hs.55967	Short stature homeobox 2			2204410	AA479928	SHOX2					
25802		Hs.435413	Metastasis associated 1 family, member 3			1548166	AA055766	MTA3					
25803		Hs.544330	Transcribed locus, weakly similar to XP_209041.2 KIAA1503 protein [Homo sapiens]			1780065	AA191404						
25804		Hs.104829	Transcribed locus			2100101	AA421276						
25805		Hs.384600	Full length insert cDNA clone ZD50H02			1383853	W73409						
25806		Hs.23862	Phytoceramidase, alkaline			1751096	AA172039	PHCA					
25807		Hs.160556	Acetyl-Coenzyme A carboxylase alpha			2216287	AA486071	ACACA					
25808		Hs.370510	Immunoglobulin superfamily, member 4			2204468	AA476257	IGSF4					
25809		Hs.17936	DKFZP434H132 protein			2184328	AA459421	DKFZP434H132					
25810		Hs.365365	Transcribed locus			1060504	H82415						
25811		Hs.134020	Transcribed locus			819644	R42699						
25812				yb71b01.s1 Stratagene ovary (#937217) Homo sapiens cDNA clone IMAGE:76585 3', mRNA sequence		652834	T50974						
25813		Hs.531561	Epithelial membrane protein 2			658943	T57082	EMP2					
25814				yg11h12.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:32050 3', mRNA sequence		817667	R41972						
25815		Hs.118354	Proline rich 3			648069	T40444	PRR3					
25816		Hs.542012	Transcribed locus			654680	T52820						
25817		Hs.47712	Zinc finger protein 555			797002	R39546	ZNF555					
25818				yg26c12.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:33611 3', mRNA sequence		821945	R44077						
25819		Hs.398091	Hypothetical protein FLJ10211			2077685	AA416697	FLJ10211					
25820		Hs.188614	Pleckstrin homology domain containing, family A member 5			1219678	N67553	PLEKHA5					
25821		Hs.531176	Seryl-tRNA synthetase			1060142	H82053	SARS					
25822		Hs.133044	Raptor			2053586	AA401378	raptor					
25823		Hs.150122	Oxysterol binding protein-like 10			2216399	AA486183	OSBPL10					
25824		Hs.221899	Amplified in breast cancer 1			1550401	AA057742	ABC1					
25825							AA939088.1						
25826		Hs.191540	Cohen syndrome 1			2230109	AA496788	COH1					
25827		Hs.483209	Hypothetical protein FLJ36090			2457062	AA608634	FLJ36090					
25828		Hs.122363	WIPI49-like protein 2			3151035	AA975243	WIPI-2					
25829		Hs.401954	ARG99 protein			2161150	AA447480	ARG99					
25830		Hs.44099	CDNA clone IMAGE:2984900, containing frame-shift errors			1148371	N29851						
25831		Hs.369091	Sorting nexin 25			1124627	H99959	SNX25					
25832		Hs.405514	Hypothetical protein LOC284058			2161146	AA447476	LOC284058					
25833		Hs.489556	Chromosome 7 unknown mRNA			1141000	N26652						
25834		Hs.26409	Homo sapiens, clone IMAGE:5284125, mRNA			1148945	N30425						
25835		Hs.50223	Retinol binding protein 4, plasma			1448173	AA004636	RBP4					
25836		Hs.188757	Chromosome 6 open reading frame 69			1745943	AA167550	C6orf69					
25837				zb35a07.s1 Soares_parathyroid_tumor_NbHPA Homo sapiens cDNA clone IMAGE:305556 3', mRNA sequence		1443545	N90218						
25838		Hs.529547	Transcribed locus			1265186	N92877						
25839		Hs.380228	Hypothetical protein MGC17839			1231975	N74690	MGC17839					
25840				yc22d03.s1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:81413 3', mRNA sequence		661998	T60161						
25841		Hs.169487	V-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)			651981	T50121	MAFB					
25842		Hs.9701	Growth arrest and DNA-damage-inducible, gamma			685881	T71360	GADD45G					
25843		Hs.33962	U5 snRNP-specific 40 kDa protein (hPrp8-binding)			659676	T57815	HPRP8BP					
25844		Hs.288284	PQ loop repeat containing 1			664108	T61071	PQLC1					
25845		Hs.23406	Potassium channel tetramerisation domain containing 4			885345	H19105	KCTD4					
25846		Hs.390729	V-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)			883751	H17511	ERBB4					
25847		Hs.450659	Hypothetical gene supported by BC065746			874978	H10156						
25848		Hs.284122	WNT inhibitory factor 1			825884	R55809	WIF1					
25849		Hs.531642	RAB11 family interacting protein 3 (class II)			823163	R44896	RAB11FIP3					
25850		Hs.25318	RAB27B, member RAS oncogene family			796500	R39044	RAB27B					
25851		Hs.529023	Zinc finger protein 532			875883	H11063	ZNF532					
25852				ym58a04.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:52562 3' similar to gb:M35531 GALACTOSIDE 2-L-FUCOSYLTRANSFERASE (HUMAN);contains Alu repetitive element;, mRNA sequence		900448	H29538						
25853		Hs.479814	Polymerase (RNA) II (DNA directed) polypeptide B, 140kDa			1237502	N74956	POLR2B					
25854		Hs.248472	Integrin, alpha X (antigen CD11C (p150), alpha polypeptide)			1212213	N64384	ITGAX					
25855		Hs.210532	KIAA0141			1505817	AA033798	KIAA0141					
25856		Hs.128275	TATA box binding protein (TBP)-associated factor, RNA polymerase I, B, 63kDa			788321	R32478	TAF1B					
25857		Hs.269944	Mitochondrial carrier homolog 2 (C. elegans)			1679316	AA121668	MTCH2					
25858		Hs.287362	Transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila)			1550397	AA057738	TLE3					
25859		Hs.72910	Crystallin, gamma C			2180018	AA457298	CRYGC					
25860		Hs.484188	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e			2216328	AA486112	ATP6V0E					
25861		Hs.249600	Discs, large (Drosophila) homolog-associated protein 4			2138812	AA433898	DLGAP4					
25862		Hs.503878	Neural cell adhesion molecule 1			2185969	AA460849	NCAM1					
25863		Hs.467696	Hippocalcin-like 1			1633950	AA088430	HPCAL1					
25864		Hs.284208	Ankyrin repeat domain 25			2215326	AA487895	ANKRD25					
25865		Hs.396740	NEFA-interacting nuclear protein NIP30			666489	T62832	NIP30					
25866		Hs.541317	Transcribed locus			1162433	N39226						
25867		Hs.552765	Transcribed locus			1444176	N90849						
25868		Hs.470445	Potassium voltage-gated channel, subfamily H (eag-related), member 7			2229460	AA496139	KCNH7					
25869		Hs.124027	Selenophosphate synthetase 1			1391783	W80692	SEPHS1					
25870		Hs.259461	PALM2-AKAP2 protein			1192665	N51499	PALM2-AKAP2					
25871		Hs.527412	N-acylsphingosine amidohydrolase (acid ceramidase) 1			2618146	AA664155	ASAH1					
25872		Hs.494457	Ninjurin 1			2538193	AA625806	NINJ1					
25873		Hs.269109	Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C			1522505	AA042990	SEMA3C					
25874		Hs.460468	Exportin 6			1492150	AA027230	XPO6					
25875				yw91d04.s1 Soares_placenta_8to9weeks_2NbHP8to9W Homo sapiens cDNA clone IMAGE:259591 3' similar to gb:M23575 PREGNANCY-SPECIFIC BETA-1 GLYCOPROTEIN C PRECURSOR (HUMAN);, mRNA sequence		1153167	N32768						
25876		Hs.463421	ATP-binding cassette, sub-family C (CFTR/MRP), member 3			2113067	AA429895	ABCC3					
25877		Hs.461361	Craniofacial development protein 1			2669894	AA682613	CFDP1					
25878		Hs.533719	Rho guanine nucleotide exchange factor (GEF) 17			1773533	AA187340	ARHGEF17					
25879		Hs.479396	Recombining binding protein suppressor of hairless (Drosophila)			2077737	AA416783	RBPSUH					
25880		Hs.520942	Claudin 4			2111221	AA430665	CLDN4					
25881		Hs.511790	CDC-like kinase 3			2553070	AA630459	CLK3					
25882		Hs.500197	RaP2 interacting protein 8			2669063	AA683172	RPIP8					
25883		Hs.477866	Procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2			1124484	H99816	PLOD2					
25884		Hs.540696	Solute carrier family 6 (neurotransmitter transporter, creatine), member 8			1940362	AA292226	SLC6A8					
25885		Hs.231411	Transforming growth factor beta regulator 4			2656909	AA676387	TBRG4					
25886		Hs.436980	Glutamate receptor, ionotropic, N-methyl D-aspartate 2C			989955	H50114	GRIN2C					
25887		Hs.436387	Branched chain keto acid dehydrogenase E1, beta polypeptide (maple syrup urine disease)			2111580	AA427739	BCKDHB					
25888		Hs.315369	Aquaporin 4			1188009	N46843	AQP4					
25889		Hs.188528	Adducin 2 (beta)			1482731	AA019320	ADD2					
25890				aa26b05.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:814353 3', mRNA sequence		2183745	AA458838						
25891		Hs.57690	Crystallin, beta A4			2163732	AA449982	CRYBA4					
25892		Hs.904	Amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (glycogen debranching enzyme, glycogen storage disease type III)			2629924	AA668425	AGL					
25893		Hs.304192	Destrin (actin depolymerizing factor)			2106929	AA424824	DSTN					
25894		Hs.73722	APEX nuclease (multifunctional DNA repair enzyme) 1			2206907	AA478273	APEX1					
25895		Hs.9043	Chromosome 14 open reading frame 120			651573	T49713	C14orf120					
25896		Hs.9585	CDNA FLJ30010 fis, clone 3NB692000154			656525	T54664						
25897				yc14g03.s1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:80692 3', mRNA sequence		659695	T57834						
25898		Hs.407694	Zinc finger protein 350			2112268	AA427528	ZNF350					
25899		Hs.434075	Mediator of RNA polymerase II transcription, subunit 28 homolog (yeast)			2115423	AA431715	MED28					
25900		Hs.466436	G patch domain containing 1			1523714	AA045286	GPATC1					
25901		Hs.157031	Phosphatidylinositol glycan, class N			1227172	N70592	PIGN					
25902		Hs.534521	Beta-casein-like protein			789356	R33498	BCLP					
25903		Hs.549158	Phospholipase C, epsilon 1			1212235	N64406	PLCE1					
25904		Hs.37196	Putative G protein coupled receptor			1267706	N95435	GPR					
25905		Hs.520341	5'-nucleotidase, cytosolic II-like 1			1515825	AA039547	NT5C2L1					
25906		Hs.435815	Family with sequence similarity 48, member A			2155773	AA443098	FAM48A					
25907		Hs.125221	Thioredoxin domain containing			1040025	H69819	TXNDC					
25908		Hs.464896	Zinc finger protein 397			1547527	AA055170	ZNF397					
25909		Hs.249441	WEE1 homolog (S. pombe)			1515918	AA039640	WEE1					
25910		Hs.523789	Trophoblast-derived noncoding RNA			1069038	H87459	TncRNA					
25911		Hs.390567	FYN oncogene related to SRC, FGR, YES			1156228	N35086	FYN					
25912				yy66c05.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:278504 3', mRNA sequence		1218264	N66139						
25913				zb68d06.s1 Soares_fetal_lung_NbHL19W Homo sapiens cDNA clone IMAGE:308747 3', mRNA sequence		1265564	N93255						
25914		Hs.191705	DEAQ box polypeptide 1 (RNA-dependent ATPase)			1011438	H58606	DQX1					
25915				yy51a06.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:277042 3', mRNA sequence		1162779	N39572						
25916		Hs.355588	Similar to bA395L14.5 (novel phosphoglucomutase like protein)			1231617	N74332						
25917		Hs.1342	Cytochrome c oxidase subunit Vb			848031	R73661	COX5B					
25918		Hs.269909	Chromosome 14 open reading frame 147			1237595	N75017	C14orf147					
25919		Hs.388622	Zinc finger protein, subfamily 1A, 4 (Eos)			1188163	N46997	ZNFN1A4					
25920		Hs.102929	NCK interacting protein with SH3 domain			1266681	N94372	NCKIPSD					
25921		Hs.48384	Heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1			1012612	H59780	HS3ST3B1					
25922		Hs.195710	Zinc finger protein 503			2179857	AA457137	ZNF503					
25923				zb30e06.s1 Soares_parathyroid_tumor_NbHPA Homo sapiens cDNA clone IMAGE:305122 3', mRNA sequence		1264920	N92611						
25924		Hs.420024	Chromosome 10 open reading frame 46			1119140	H98255	C10orf46					
25925		Hs.208759	Nemo like kinase			1401886	W87801	NLK					
25926				yu59e09.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:230440 3', mRNA sequence		1049820	H75328						
25927		Hs.122363	WIPI49-like protein 2			2189053	AA464169	WIPI-2					
25928				ye66e12.r1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:122734 3', mRNA sequence		748773	T99036						
25929		Hs.514941	Mov10, Moloney leukemia virus 10, homolog (mouse)			2184309	AA459402	MOV10					
25930		Hs.272011	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1			1521681	AA043796	B4GALT1					
25931		Hs.269059	Jumonji, AT rich interactive domain 2			1153361	N32962	JARID2					
25932		Hs.496969	N-acetylneuraminate pyruvate lyase (dihydrodipicolinate synthase)			1388679	W78156	NPL					
25933		Hs.526665	Zinc finger protein 627			2166920	AA453251	ZNF627					
25934				yf11f12.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:126575 3' similar to contains Alu repetitive element;contains MSR1 repetitive element ;, mRNA sequence		757494	R06874						
25935				zh86d05.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:428169 3', mRNA sequence		1445520	AA001876						
25936		Hs.192103	Tripartite motif-containing 44			2185359	AA461495	TRIM44					
25937		Hs.435832	Hypothetical protein FLJ20699			2184327	AA459420	FLJ20699					
25938				zh54e05.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:415904 3', mRNA sequence		1398745	W86195						
25939		Hs.369356	Hypothetical LOC402582			784110	R27975						
25940				zb14b02.s1 Soares_fetal_lung_NbHL19W Homo sapiens cDNA clone IMAGE:301995 3', mRNA sequence		1443065	N89738						
25941		Hs.529408	Beta-site APP-cleaving enzyme 2			2179839	AA457119	BACE2					
25942		Hs.26506	SH3KBP1 binding protein 1			2180443	AA457723	SHKBP1					
25943		Hs.212140	CWF19-like 2, cell cycle control (S. pombe)			2184184	AA459277	CWF19L2					
25944		Hs.91566	Placental protein 6			2179159	AA456583	PL6					
25945				zh96h04.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:429175 3', mRNA sequence		1448331	AA004824						
25946		Hs.427232	Vitamin K epoxide reductase complex, subunit 1-like 1			1496424	AA029993	VKORC1L1					
25947				ys08f01.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:214201 3' similar to gb|M87933|HUMAALU364 Human carcinoma cell-derived Alu RNA transcript, (rRNA); gb:X77738_rna1 BAND 3 ANION TRANSPORT PROTEIN (HUMAN);, mRNA sequence		1055714	H77625						
25948		Hs.40696	Full-length cDNA clone CS0DI009YA14 of Placenta Cot 25-normalized of Homo sapiens (human)			2167683	AA454014						
25949		Hs.100299	Ligase III, DNA, ATP-dependent			1719868	AA149292	LIG3					
25950		Hs.523471	Zinc finger protein 143 (clone pHZ-1)			1118971	H98086	ZNF143					
25951		Hs.516376	WD repeat domain 33			1189748	N48582	WDR33					
25952		Hs.204564	KIAA0143 protein			1242690	N79989	KIAA0143					
25953		Hs.434957	Homo sapiens, clone IMAGE:4654429, mRNA			1319061	W37447						
25954		Hs.535781	MRNA; cDNA DKFZp686G0585 (from clone DKFZp686G0585)			1141011	N26663						
25955		Hs.142912	Frizzled homolog 2 (Drosophila)			1313292	W32096	FZD2					
25956				yh91c05.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:137096 3' similar to gb:X13440 ESTRADIOL 17 BETA-DEHYDROGENASE 1 (HUMAN);, mRNA sequence		792880	R35979						
25957				yq16d03.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:197093 3' similar to contains Alu repetitive element;, mRNA sequence		967578	R93412						
25958		Hs.318894	G protein-coupled receptor 126			981872	R96212	GPR126					
25959		Hs.35947	Methyl-CpG binding domain protein 4			1471668	AA010492	MBD4					
25960		Hs.210013	CDNA FLJ25684 fis, clone TST04185			1081122	H90692						
25961				za14g05.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:292568 3' similar to gb|M87903|HUMALNE37 Human carcinoma cell-derived Alu RNA transcript, (rRNA); gb:J02931 TISSUE FACTOR PRECURSOR (HUMAN);, mRNA sequence		1224647	N68486						
25962				yq54f08.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:199623 3', mRNA sequence		982176	R96516						
25963				yq72c12.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:201334 3' similar to contains Alu repetitive element;, mRNA sequence		985193	R98592						
25964		Hs.374257	ST3 beta-galactoside alpha-2,3-sialyltransferase 1			993198	H53051	SIAT4A					
25965		Hs.549326	TIMM9			1198044	N55165	UNQ9438					
25966		Hs.302287	Sec1 family domain containing 2			1210383	N62554	SCFD2					
25967		Hs.49614	Germinal center expressed transcript 2			1225279	N69118	GCET2					
25968		Hs.332119	Putative UST1-like organic anion transporter			1228343	N71631	LOC387601					
25969		Hs.442658	Aurora kinase B			1198336	N55457	AURKB					
25970				za22b01.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:293257 3', mRNA sequence		1212525	N64696						
25971				za26c01.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:293664 3', mRNA sequence		1225817	N69656						
25972		Hs.50382	Tight junction protein 2 (zona occludens 2)			1231128	N73843	TJP2					
